,Unnamed: 0,paths,c,r,e,n,text,error
1998,1998,DATASET/A1/c3/r1/images/e7/c3r1e7n50.tif,3,1,7,50,"Cámara inclinada 10 grados y distancia de cámara de 12 cm

8.5cm reducido.",7
1999,1999,DATASET/A1/c3/r3/images/e0/c3r3e0n1.tif,3,3,0,1,No error,1
2000,2000,DATASET/A1/c3/r3/images/e0/c3r3e0n2.tif,3,3,0,2,No error,1
2001,2001,DATASET/A1/c3/r3/images/e0/c3r3e0n3.tif,3,3,0,3,No error,1
2002,2002,DATASET/A1/c3/r3/images/e0/c3r3e0n4.tif,3,3,0,4,No error,1
2003,2003,DATASET/A1/c3/r3/images/e0/c3r3e0n5.tif,3,3,0,5,No error,1
2004,2004,DATASET/A1/c3/r3/images/e0/c3r3e0n6.tif,3,3,0,6,No error,1
2005,2005,DATASET/A1/c3/r3/images/e0/c3r3e0n7.tif,3,3,0,7,No error,1
2006,2006,DATASET/A1/c3/r3/images/e0/c3r3e0n8.tif,3,3,0,8,No error,1
2007,2007,DATASET/A1/c3/r3/images/e0/c3r3e0n9.tif,3,3,0,9,No error,1
2008,2008,DATASET/A1/c3/r3/images/e0/c3r3e0n10.tif,3,3,0,10,No error,1
2009,2009,DATASET/A1/c3/r3/images/e0/c3r3e0n11.tif,3,3,0,11,No error,1
2010,2010,DATASET/A1/c3/r3/images/e0/c3r3e0n12.tif,3,3,0,12,No error,1
2011,2011,DATASET/A1/c3/r3/images/e0/c3r3e0n13.tif,3,3,0,13,No error,1
2012,2012,DATASET/A1/c3/r3/images/e0/c3r3e0n14.tif,3,3,0,14,No error,1
2013,2013,DATASET/A1/c3/r3/images/e0/c3r3e0n15.tif,3,3,0,15,No error,1
2014,2014,DATASET/A1/c3/r3/images/e0/c3r3e0n16.tif,3,3,0,16,No error,1
2015,2015,DATASET/A1/c3/r3/images/e0/c3r3e0n17.tif,3,3,0,17,No error,1
2016,2016,DATASET/A1/c3/r3/images/e0/c3r3e0n18.tif,3,3,0,18,No error,1
2017,2017,DATASET/A1/c3/r3/images/e0/c3r3e0n19.tif,3,3,0,19,No error,1
2018,2018,DATASET/A1/c3/r3/images/e0/c3r3e0n20.tif,3,3,0,20,No error,1
2019,2019,DATASET/A1/c3/r3/images/e0/c3r3e0n21.tif,3,3,0,21,No error,1
2020,2020,DATASET/A1/c3/r3/images/e0/c3r3e0n22.tif,3,3,0,22,No error,1
2021,2021,DATASET/A1/c3/r3/images/e0/c3r3e0n23.tif,3,3,0,23,No error,1
2022,2022,DATASET/A1/c3/r3/images/e0/c3r3e0n24.tif,3,3,0,24,No error,1
2023,2023,DATASET/A1/c3/r3/images/e0/c3r3e0n25.tif,3,3,0,25,No error,1
2024,2024,DATASET/A1/c3/r3/images/e0/c3r3e0n26.tif,3,3,0,26,No error,1
2025,2025,DATASET/A1/c3/r3/images/e0/c3r3e0n27.tif,3,3,0,27,No error,1
2026,2026,DATASET/A1/c3/r3/images/e0/c3r3e0n28.tif,3,3,0,28,No error,1
2027,2027,DATASET/A1/c3/r3/images/e0/c3r3e0n29.tif,3,3,0,29,No error,1
2028,2028,DATASET/A1/c3/r3/images/e0/c3r3e0n30.tif,3,3,0,30,No error,1
2029,2029,DATASET/A1/c3/r3/images/e0/c3r3e0n31.tif,3,3,0,31,No error,1
2030,2030,DATASET/A1/c3/r3/images/e0/c3r3e0n32.tif,3,3,0,32,No error,1
2031,2031,DATASET/A1/c3/r3/images/e0/c3r3e0n33.tif,3,3,0,33,No error,1
2032,2032,DATASET/A1/c3/r3/images/e0/c3r3e0n34.tif,3,3,0,34,No error,1
2033,2033,DATASET/A1/c3/r3/images/e0/c3r3e0n35.tif,3,3,0,35,No error,1
2034,2034,DATASET/A1/c3/r3/images/e0/c3r3e0n36.tif,3,3,0,36,No error,1
2035,2035,DATASET/A1/c3/r3/images/e0/c3r3e0n37.tif,3,3,0,37,No error,1
2036,2036,DATASET/A1/c3/r3/images/e0/c3r3e0n38.tif,3,3,0,38,No error,1
2037,2037,DATASET/A1/c3/r3/images/e0/c3r3e0n39.tif,3,3,0,39,No error,1
2038,2038,DATASET/A1/c3/r3/images/e0/c3r3e0n40.tif,3,3,0,40,No error,1
2039,2039,DATASET/A1/c3/r3/images/e0/c3r3e0n41.tif,3,3,0,41,No error,1
2040,2040,DATASET/A1/c3/r3/images/e0/c3r3e0n42.tif,3,3,0,42,No error,1
2041,2041,DATASET/A1/c3/r3/images/e0/c3r3e0n43.tif,3,3,0,43,No error,1
2042,2042,DATASET/A1/c3/r3/images/e0/c3r3e0n44.tif,3,3,0,44,No error,1
2043,2043,DATASET/A1/c3/r3/images/e0/c3r3e0n45.tif,3,3,0,45,No error,1
2044,2044,DATASET/A1/c3/r3/images/e0/c3r3e0n46.tif,3,3,0,46,No error,1
2045,2045,DATASET/A1/c3/r3/images/e0/c3r3e0n47.tif,3,3,0,47,No error,1
2046,2046,DATASET/A1/c3/r3/images/e0/c3r3e0n48.tif,3,3,0,48,No error,1
2047,2047,DATASET/A1/c3/r3/images/e0/c3r3e0n49.tif,3,3,0,49,No error,1
2048,2048,DATASET/A1/c3/r3/images/e0/c3r3e0n50.tif,3,3,0,50,No error,1
2049,2049,DATASET/A1/c3/r3/images/e1/c3r3e1n1.tif,3,3,1,1,Pequeño agujero en la mitad superior de la imagen.,2
2050,2050,DATASET/A1/c3/r3/images/e1/c3r3e1n2.tif,3,3,1,2,Pequeño agujero en la mitad inferior de la imagen.,2
2051,2051,DATASET/A1/c3/r3/images/e1/c3r3e1n3.tif,3,3,1,3,Pequeño agujero en la mitad inferior de la imagen.,2
2052,2052,DATASET/A1/c3/r3/images/e1/c3r3e1n4.tif,3,3,1,4,Pequeño agujero en la mitad inferior de la imagen.,2
2053,2053,DATASET/A1/c3/r3/images/e1/c3r3e1n5.tif,3,3,1,5,Pequeño agujero en la mitad inferior de la imagen.,2
2054,2054,DATASET/A1/c3/r3/images/e1/c3r3e1n6.tif,3,3,1,6,Pequeño agujero en la mitad inferior de la imagen.,2
2055,2055,DATASET/A1/c3/r3/images/e1/c3r3e1n7.tif,3,3,1,7,Pequeño agujero en la mitad inferior de la imagen.,2
2056,2056,DATASET/A1/c3/r3/images/e1/c3r3e1n8.tif,3,3,1,8,Pequeño agujero en la mitad inferior de la imagen.,2
2057,2057,DATASET/A1/c3/r3/images/e1/c3r3e1n9.tif,3,3,1,9,Pequeño agujero en la mitad inferior de la imagen.,2
2058,2058,DATASET/A1/c3/r3/images/e1/c3r3e1n10.tif,3,3,1,10,Pequeño agujero en la mitad inferior de la imagen.,2
2059,2059,DATASET/A1/c3/r3/images/e1/c3r3e1n11.tif,3,3,1,11,Varios pequeños agujeros en el borde inferior de la imagen.,2
2060,2060,DATASET/A1/c3/r3/images/e1/c3r3e1n12.tif,3,3,1,12,Varios pequeños agujeros en el borde inferior de la imagen.,2
2061,2061,DATASET/A1/c3/r3/images/e1/c3r3e1n13.tif,3,3,1,13,Varios pequeños agujeros en el borde inferior de la imagen.,2
2062,2062,DATASET/A1/c3/r3/images/e1/c3r3e1n14.tif,3,3,1,14,Varios pequeños agujeros en el borde derecho de la imagen.,2
2063,2063,DATASET/A1/c3/r3/images/e1/c3r3e1n15.tif,3,3,1,15,Varios pequeños agujeros en el borde superior de la imagen.,2
2064,2064,DATASET/A1/c3/r3/images/e1/c3r3e1n16.tif,3,3,1,16,Varios pequeños agujeros en la esquina superior izquierda de la imagen.,2
2065,2065,DATASET/A1/c3/r3/images/e1/c3r3e1n17.tif,3,3,1,17,Varios pequeños agujeros en el borde izquierdo de la imagen.,2
2066,2066,DATASET/A1/c3/r3/images/e1/c3r3e1n18.tif,3,3,1,18,Varios pequeños agujeros en el borde izquierdo de la imagen.,2
2067,2067,DATASET/A1/c3/r3/images/e1/c3r3e1n19.tif,3,3,1,19,Agujero de tamaño mediano en la mitad inferior de la imagen.,2
2068,2068,DATASET/A1/c3/r3/images/e1/c3r3e1n20.tif,3,3,1,20,Agujero de tamaño mediano en la mitad inferior de la imagen.,2
2069,2069,DATASET/A1/c3/r3/images/e1/c3r3e1n21.tif,3,3,1,21,Agujero de tamaño mediano en la mitad superior de la imagen.,2
2070,2070,DATASET/A1/c3/r3/images/e1/c3r3e1n22.tif,3,3,1,22,Agujero de tamaño mediano en la mitad superior de la imagen.,2
2071,2071,DATASET/A1/c3/r3/images/e1/c3r3e1n23.tif,3,3,1,23,Agujero de tamaño mediano en la mitad superior de la imagen.,2
2072,2072,DATASET/A1/c3/r3/images/e1/c3r3e1n24.tif,3,3,1,24,Agujero de tamaño mediano en la mitad inferior de la imagen.,2
2073,2073,DATASET/A1/c3/r3/images/e1/c3r3e1n25.tif,3,3,1,25,Agujero de tamaño mediano en la mitad inferior de la imagen.,2
2074,2074,DATASET/A1/c3/r3/images/e1/c3r3e1n26.tif,3,3,1,26,Corta la mitad inferior de la imagen.,7
2075,2075,DATASET/A1/c3/r3/images/e1/c3r3e1n27.tif,3,3,1,27,Corta la mitad superior de la imagen.,7
2076,2076,DATASET/A1/c3/r3/images/e1/c3r3e1n28.tif,3,3,1,28,Corta la mitad inferior de la imagen.,7
2077,2077,DATASET/A1/c3/r3/images/e1/c3r3e1n29.tif,3,3,1,29,Corta la mitad superior de la imagen.,7
2078,2078,DATASET/A1/c3/r3/images/e1/c3r3e1n30.tif,3,3,1,30,Corta la mitad inferior de la imagen.,7
2079,2079,DATASET/A1/c3/r3/images/e1/c3r3e1n31.tif,3,3,1,31,Corta la mitad inferior de la imagen.,7
2080,2080,DATASET/A1/c3/r3/images/e1/c3r3e1n32.tif,3,3,1,32,Corta la mitad superior de la imagen.,7
2081,2081,DATASET/A1/c3/r3/images/e1/c3r3e1n33.tif,3,3,1,33,Corta la mitad superior de la imagen.,7
2082,2082,DATASET/A1/c3/r3/images/e1/c3r3e1n34.tif,3,3,1,34,Corta la mitad superior de la imagen.,7
2083,2083,DATASET/A1/c3/r3/images/e1/c3r3e1n35.tif,3,3,1,35,Corta la mitad superior de la imagen.,7
2084,2084,DATASET/A1/c3/r3/images/e1/c3r3e1n36.tif,3,3,1,36,Corta la mitad inferior de la imagen.,7
2085,2085,DATASET/A1/c3/r3/images/e1/c3r3e1n37.tif,3,3,1,37,Corta la mitad inferior de la imagen.,7
2086,2086,DATASET/A1/c3/r3/images/e1/c3r3e1n38.tif,3,3,1,38,Corta la mitad inferior de la imagen.,7
2087,2087,DATASET/A1/c3/r3/images/e1/c3r3e1n39.tif,3,3,1,39,Corta la mitad inferior de la imagen.,7
2088,2088,DATASET/A1/c3/r3/images/e1/c3r3e1n40.tif,3,3,1,40,Corta la mitad inferior de la imagen.,7
2089,2089,DATASET/A1/c3/r3/images/e1/c3r3e1n41.tif,3,3,1,41,Corta la mitad inferior de la imagen.,7
2090,2090,DATASET/A1/c3/r3/images/e1/c3r3e1n42.tif,3,3,1,42,Corta la mitad inferior de la imagen.,7
2091,2091,DATASET/A1/c3/r3/images/e1/c3r3e1n43.tif,3,3,1,43,Corta la mitad inferior de la imagen.,7
2092,2092,DATASET/A1/c3/r3/images/e1/c3r3e1n44.tif,3,3,1,44,Gran agujero en la mitad inferior de la imagen.,2
2093,2093,DATASET/A1/c3/r3/images/e1/c3r3e1n45.tif,3,3,1,45,Gran agujero en la mitad superior de la imagen.,2
2094,2094,DATASET/A1/c3/r3/images/e1/c3r3e1n46.tif,3,3,1,46,Gran agujero en la mitad superior de la imagen.,2
2095,2095,DATASET/A1/c3/r3/images/e1/c3r3e1n47.tif,3,3,1,47,Gran agujero en la mitad inferior de la imagen.,2
2096,2096,DATASET/A1/c3/r3/images/e1/c3r3e1n48.tif,3,3,1,48,Gran agujero en la mitad superior de la imagen.,2
2097,2097,DATASET/A1/c3/r3/images/e1/c3r3e1n49.tif,3,3,1,49,Gran agujero en la mitad inferior de la imagen.,2
2098,2098,DATASET/A1/c3/r3/images/e1/c3r3e1n50.tif,3,3,1,50,Gran agujero en la mitad inferior de la imagen.,2
2099,2099,DATASET/A1/c3/r3/images/e2/c3r3e2n1.tif,3,3,2,1,Franja central de color en la mitad inferior de la imagen.,6
2100,2100,DATASET/A1/c3/r3/images/e2/c3r3e2n2.tif,3,3,2,2,Franja central de color en la mitad inferior de la imagen.,6
2101,2101,DATASET/A1/c3/r3/images/e2/c3r3e2n3.tif,3,3,2,3,Franja central de color en la mitad inferior de la imagen.,6
2102,2102,DATASET/A1/c3/r3/images/e2/c3r3e2n4.tif,3,3,2,4,Franja central de color en la mitad inferior de la imagen.,6
2103,2103,DATASET/A1/c3/r3/images/e2/c3r3e2n5.tif,3,3,2,5,Franja central de color en la mitad inferior de la imagen.,6
2104,2104,DATASET/A1/c3/r3/images/e2/c3r3e2n6.tif,3,3,2,6,Franja central de color en la mitad inferior de la imagen.,6
2105,2105,DATASET/A1/c3/r3/images/e2/c3r3e2n7.tif,3,3,2,7,Franja media de color en la mitad superior de la imagen.,6
2106,2106,DATASET/A1/c3/r3/images/e2/c3r3e2n8.tif,3,3,2,8,Franja media de color en la mitad superior de la imagen.,6
2107,2107,DATASET/A1/c3/r3/images/e2/c3r3e2n9.tif,3,3,2,9,Franja central de color en la mitad inferior de la imagen.,6
2108,2108,DATASET/A1/c3/r3/images/e2/c3r3e2n10.tif,3,3,2,10,Franja central de color en la mitad inferior de la imagen.,6
2109,2109,DATASET/A1/c3/r3/images/e2/c3r3e2n11.tif,3,3,2,11,Rayas de color a lo largo de la imagen.,3
2110,2110,DATASET/A1/c3/r3/images/e2/c3r3e2n12.tif,3,3,2,12,Rayas de color a lo largo de la imagen.,3
2111,2111,DATASET/A1/c3/r3/images/e2/c3r3e2n13.tif,3,3,2,13,Rayas de color a lo largo de la imagen.,3
2112,2112,DATASET/A1/c3/r3/images/e2/c3r3e2n14.tif,3,3,2,14,Rayas de color a lo largo de la imagen.,3
2113,2113,DATASET/A1/c3/r3/images/e2/c3r3e2n15.tif,3,3,2,15,Rayas de color a lo largo de la imagen.,3
2114,2114,DATASET/A1/c3/r3/images/e2/c3r3e2n16.tif,3,3,2,16,Rayas de color a lo largo de la imagen.,3
2115,2115,DATASET/A1/c3/r3/images/e2/c3r3e2n17.tif,3,3,2,17,Rayas de color a lo largo de la imagen.,3
2116,2116,DATASET/A1/c3/r3/images/e2/c3r3e2n18.tif,3,3,2,18,Rayas de color a lo largo de la imagen.,3
2117,2117,DATASET/A1/c3/r3/images/e2/c3r3e2n19.tif,3,3,2,19,Rayas de color a lo largo de la imagen.,3
2118,2118,DATASET/A1/c3/r3/images/e2/c3r3e2n20.tif,3,3,2,20,Rayas de color a lo largo de la imagen.,3
2119,2119,DATASET/A1/c3/r3/images/e2/c3r3e2n21.tif,3,3,2,21,Franja central de color en la mitad inferior de la imagen.,6
2120,2120,DATASET/A1/c3/r3/images/e2/c3r3e2n22.tif,3,3,2,22,Franja media de color en la mitad superior de la imagen.,6
2121,2121,DATASET/A1/c3/r3/images/e2/c3r3e2n23.tif,3,3,2,23,Franja central de color en la mitad inferior de la imagen.,6
2122,2122,DATASET/A1/c3/r3/images/e2/c3r3e2n24.tif,3,3,2,24,Franja media de color en la mitad superior de la imagen.,6
2123,2123,DATASET/A1/c3/r3/images/e2/c3r3e2n25.tif,3,3,2,25,Franja central de color en la mitad inferior de la imagen.,6
2124,2124,DATASET/A1/c3/r3/images/e2/c3r3e2n26.tif,3,3,2,26,Gran mancha en la mitad inferior de la imagen.,4
2125,2125,DATASET/A1/c3/r3/images/e2/c3r3e2n27.tif,3,3,2,27,Gran mancha en la mitad inferior de la imagen.,4
2126,2126,DATASET/A1/c3/r3/images/e2/c3r3e2n28.tif,3,3,2,28,Gran mancha en la mitad inferior de la imagen.,4
2127,2127,DATASET/A1/c3/r3/images/e2/c3r3e2n29.tif,3,3,2,29,Gran mancha en la mitad superior de la imagen.,4
2128,2128,DATASET/A1/c3/r3/images/e2/c3r3e2n30.tif,3,3,2,30,Gran mancha en la mitad inferior de la imagen.,4
2129,2129,DATASET/A1/c3/r3/images/e2/c3r3e2n31.tif,3,3,2,31,Mancha de grasa en la mitad inferior de la imagen.,4
2130,2130,DATASET/A1/c3/r3/images/e2/c3r3e2n32.tif,3,3,2,32,Mancha de grasa en la mitad inferior de la imagen.,4
2131,2131,DATASET/A1/c3/r3/images/e2/c3r3e2n33.tif,3,3,2,33,Mancha de grasa en la mitad inferior de la imagen.,4
2132,2132,DATASET/A1/c3/r3/images/e2/c3r3e2n34.tif,3,3,2,34,Mancha de grasa en la mitad superior de la imagen.,4
2133,2133,DATASET/A1/c3/r3/images/e2/c3r3e2n35.tif,3,3,2,35,Mancha de grasa en la mitad superior de la imagen.,4
2134,2134,DATASET/A1/c3/r3/images/e2/c3r3e2n36.tif,3,3,2,36,Franja media de color en la mitad superior de la imagen.,6
2135,2135,DATASET/A1/c3/r3/images/e2/c3r3e2n37.tif,3,3,2,37,Franja media de color en la mitad superior de la imagen.,6
2136,2136,DATASET/A1/c3/r3/images/e2/c3r3e2n38.tif,3,3,2,38,Franja central de color en la mitad inferior de la imagen.,6
2137,2137,DATASET/A1/c3/r3/images/e2/c3r3e2n39.tif,3,3,2,39,Franja central de color en la mitad inferior de la imagen.,6
2138,2138,DATASET/A1/c3/r3/images/e2/c3r3e2n40.tif,3,3,2,40,Dos franjas de colores en el centro de la imagen.,6
2139,2139,DATASET/A1/c3/r3/images/e2/c3r3e2n41.tif,3,3,2,41,Franja media de color en la mitad superior de la imagen.,6
2140,2140,DATASET/A1/c3/r3/images/e2/c3r3e2n42.tif,3,3,2,42,Franja central de color en la mitad inferior de la imagen.,6
2141,2141,DATASET/A1/c3/r3/images/e2/c3r3e2n43.tif,3,3,2,43,"Un parche de pintura en la esquina inferior izquierda y un

Franjas de color en la esquina superior derecha.",6
2142,2142,DATASET/A1/c3/r3/images/e2/c3r3e2n44.tif,3,3,2,44,Franja media de color en la mitad superior de la imagen.,6
2143,2143,DATASET/A1/c3/r3/images/e2/c3r3e2n45.tif,3,3,2,45,Una gran franja de color en el centro de la imagen.,6
2144,2144,DATASET/A1/c3/r3/images/e2/c3r3e2n46.tif,3,3,2,46,Una franja de color en el borde izquierdo de la imagen.,6
2145,2145,DATASET/A1/c3/r3/images/e2/c3r3e2n47.tif,3,3,2,47,Franja media de color en la mitad superior de la imagen.,6
2146,2146,DATASET/A1/c3/r3/images/e2/c3r3e2n48.tif,3,3,2,48,Una mancha de pintura en la esquina superior derecha.,4
2147,2147,DATASET/A1/c3/r3/images/e2/c3r3e2n49.tif,3,3,2,49,Franja central de color en la mitad inferior de la imagen.,6
2148,2148,DATASET/A1/c3/r3/images/e2/c3r3e2n50.tif,3,3,2,50,Franja central de color en la mitad inferior de la imagen.,6
2149,2149,DATASET/A1/c3/r3/images/e3/c3r3e3n1.tif,3,3,3,1,Defecto de hilo en la mitad inferior de la imagen.,3
2150,2150,DATASET/A1/c3/r3/images/e3/c3r3e3n2.tif,3,3,3,2,Defecto de hilo en la mitad inferior de la imagen.,3
2151,2151,DATASET/A1/c3/r3/images/e3/c3r3e3n3.tif,3,3,3,3,Defecto de hilo en la mitad inferior de la imagen.,3
2152,2152,DATASET/A1/c3/r3/images/e3/c3r3e3n4.tif,3,3,3,4,Defecto de hilo en la mitad inferior de la imagen.,3
2153,2153,DATASET/A1/c3/r3/images/e3/c3r3e3n5.tif,3,3,3,5,Defecto de hilo en la mitad inferior de la imagen.,3
2154,2154,DATASET/A1/c3/r3/images/e3/c3r3e3n6.tif,3,3,3,6,Defecto de hilo en la mitad inferior de la imagen.,3
2155,2155,DATASET/A1/c3/r3/images/e3/c3r3e3n7.tif,3,3,3,7,Defecto de hilo en la mitad inferior de la imagen.,3
2156,2156,DATASET/A1/c3/r3/images/e3/c3r3e3n8.tif,3,3,3,8,Defecto de hilo en la mitad inferior de la imagen.,3
2157,2157,DATASET/A1/c3/r3/images/e3/c3r3e3n9.tif,3,3,3,9,Defecto de hilo en la mitad inferior de la imagen.,3
2158,2158,DATASET/A1/c3/r3/images/e3/c3r3e3n10.tif,3,3,3,10,Defecto de hilo en la mitad inferior de la imagen.,3
2159,2159,DATASET/A1/c3/r3/images/e3/c3r3e3n11.tif,3,3,3,11,Defecto de hilo en la mitad inferior de la imagen.,3
2160,2160,DATASET/A1/c3/r3/images/e3/c3r3e3n12.tif,3,3,3,12,Defecto de hilo en la mitad inferior de la imagen.,3
2161,2161,DATASET/A1/c3/r3/images/e3/c3r3e3n13.tif,3,3,3,13,Defecto de hilo en la mitad inferior de la imagen.,3
2162,2162,DATASET/A1/c3/r3/images/e3/c3r3e3n14.tif,3,3,3,14,Defecto de hilo en la mitad inferior de la imagen.,3
2163,2163,DATASET/A1/c3/r3/images/e3/c3r3e3n15.tif,3,3,3,15,Defecto de hilo en la mitad superior de la imagen.,3
2164,2164,DATASET/A1/c3/r3/images/e3/c3r3e3n16.tif,3,3,3,16,Defecto de hilo en la mitad superior de la imagen.,3
2165,2165,DATASET/A1/c3/r3/images/e3/c3r3e3n17.tif,3,3,3,17,Defecto de hilo en la mitad inferior de la imagen.,3
2166,2166,DATASET/A1/c3/r3/images/e3/c3r3e3n18.tif,3,3,3,18,Defecto de hilo en la mitad inferior de la imagen.,3
2167,2167,DATASET/A1/c3/r3/images/e3/c3r3e3n19.tif,3,3,3,19,Defecto de hilo en la mitad inferior de la imagen.,3
2168,2168,DATASET/A1/c3/r3/images/e3/c3r3e3n20.tif,3,3,3,20,Defecto de hilo en la mitad inferior de la imagen.,3
2169,2169,DATASET/A1/c3/r3/images/e3/c3r3e3n21.tif,3,3,3,21,Defecto de hilo en la mitad inferior de la imagen.,3
2170,2170,DATASET/A1/c3/r3/images/e3/c3r3e3n22.tif,3,3,3,22,Defecto de hilo en la mitad inferior de la imagen.,3
2171,2171,DATASET/A1/c3/r3/images/e3/c3r3e3n23.tif,3,3,3,23,Defecto de hilo en la mitad inferior de la imagen.,3
2172,2172,DATASET/A1/c3/r3/images/e3/c3r3e3n24.tif,3,3,3,24,Defecto de hilo en la mitad inferior de la imagen.,3
2173,2173,DATASET/A1/c3/r3/images/e3/c3r3e3n25.tif,3,3,3,25,Defecto de hilo en la mitad inferior de la imagen.,3
2174,2174,DATASET/A1/c3/r3/images/e3/c3r3e3n26.tif,3,3,3,26,Defecto de hilo en la mitad inferior de la imagen.,3
2175,2175,DATASET/A1/c3/r3/images/e3/c3r3e3n27.tif,3,3,3,27,Dos defectos se extendieron por toda la imagen.,3
2176,2176,DATASET/A1/c3/r3/images/e3/c3r3e3n28.tif,3,3,3,28,Dos defectos se extendieron por toda la imagen.,3
2177,2177,DATASET/A1/c3/r3/images/e3/c3r3e3n29.tif,3,3,3,29,Defecto de hilo en la mitad inferior de la imagen.,3
2178,2178,DATASET/A1/c3/r3/images/e3/c3r3e3n30.tif,3,3,3,30,Defecto de hilo en la mitad inferior de la imagen.,3
2179,2179,DATASET/A1/c3/r3/images/e3/c3r3e3n31.tif,3,3,3,31,Defecto de hilo en la mitad inferior de la imagen.,3
2180,2180,DATASET/A1/c3/r3/images/e3/c3r3e3n32.tif,3,3,3,32,Defecto de hilo en la mitad inferior de la imagen.,3
2181,2181,DATASET/A1/c3/r3/images/e3/c3r3e3n33.tif,3,3,3,33,Defecto de hilo en la mitad inferior de la imagen.,3
2182,2182,DATASET/A1/c3/r3/images/e3/c3r3e3n34.tif,3,3,3,34,Defecto de hilo en la mitad superior de la imagen.,3
2183,2183,DATASET/A1/c3/r3/images/e3/c3r3e3n35.tif,3,3,3,35,Defecto de hilo en la mitad inferior de la imagen.,3
2184,2184,DATASET/A1/c3/r3/images/e3/c3r3e3n36.tif,3,3,3,36,Defecto de hilo en la mitad superior de la imagen.,3
2185,2185,DATASET/A1/c3/r3/images/e3/c3r3e3n37.tif,3,3,3,37,Defecto de hilo en la mitad inferior de la imagen.,3
2186,2186,DATASET/A1/c3/r3/images/e3/c3r3e3n38.tif,3,3,3,38,Defecto de hilo en la mitad inferior de la imagen.,3
2187,2187,DATASET/A1/c3/r3/images/e3/c3r3e3n39.tif,3,3,3,39,Defecto de hilo en la mitad inferior de la imagen.,3
2188,2188,DATASET/A1/c3/r3/images/e3/c3r3e3n40.tif,3,3,3,40,Defecto de hilo en la mitad inferior de la imagen.,3
2189,2189,DATASET/A1/c3/r3/images/e3/c3r3e3n41.tif,3,3,3,41,Dos defectos se extendieron por toda la imagen.,3
2190,2190,DATASET/A1/c3/r3/images/e3/c3r3e3n42.tif,3,3,3,42,Pequeño defecto de hilo en la mitad inferior de la imagen.,3
2191,2191,DATASET/A1/c3/r3/images/e3/c3r3e3n43.tif,3,3,3,43,Pequeño defecto de hilo en la mitad inferior de la imagen.,3
2192,2192,DATASET/A1/c3/r3/images/e3/c3r3e3n44.tif,3,3,3,44,Pequeño defecto de hilo en la mitad inferior de la imagen.,3
2193,2193,DATASET/A1/c3/r3/images/e3/c3r3e3n45.tif,3,3,3,45,Pequeño defecto de hilo en la mitad inferior de la imagen.,3
2194,2194,DATASET/A1/c3/r3/images/e3/c3r3e3n46.tif,3,3,3,46,Pequeño defecto de hilo en la mitad inferior de la imagen.,3
2195,2195,DATASET/A1/c3/r3/images/e3/c3r3e3n47.tif,3,3,3,47,Pequeño defecto de hilo en la mitad superior de la imagen.,3
2196,2196,DATASET/A1/c3/r3/images/e3/c3r3e3n48.tif,3,3,3,48,Pequeño defecto de hilo en la mitad superior de la imagen.,3
2197,2197,DATASET/A1/c3/r3/images/e3/c3r3e3n49.tif,3,3,3,49,Pequeño defecto de hilo en la mitad inferior de la imagen.,3
2198,2198,DATASET/A1/c3/r3/images/e3/c3r3e3n50.tif,3,3,3,50,Pequeño defecto de hilo en la mitad inferior de la imagen.,3
2199,2199,DATASET/A1/c3/r3/images/e4/c3r3e4n1.tif,3,3,4,1,Un solo hilo en la tela a lo largo de la imagen.,7
2200,2200,DATASET/A1/c3/r3/images/e4/c3r3e4n2.tif,3,3,4,2,Un solo hilo en la tela en la mitad superior de la imagen.,7
2201,2201,DATASET/A1/c3/r3/images/e4/c3r3e4n3.tif,3,3,4,3,Un solo hilo en la tela en la mitad superior de la imagen.,7
2202,2202,DATASET/A1/c3/r3/images/e4/c3r3e4n4.tif,3,3,4,4,Un solo hilo en la tela a lo largo de la imagen.,7
2203,2203,DATASET/A1/c3/r3/images/e4/c3r3e4n5.tif,3,3,4,5,Un solo hilo en la tela en la mitad inferior de la imagen.,7
2204,2204,DATASET/A1/c3/r3/images/e4/c3r3e4n6.tif,3,3,4,6,Un solo hilo en la tela en la mitad superior de la imagen.,7
2205,2205,DATASET/A1/c3/r3/images/e4/c3r3e4n7.tif,3,3,4,7,Un solo hilo en la tela en la mitad inferior de la imagen.,7
2206,2206,DATASET/A1/c3/r3/images/e4/c3r3e4n8.tif,3,3,4,8,Un solo hilo en la tela en la mitad superior de la imagen.,7
2207,2207,DATASET/A1/c3/r3/images/e4/c3r3e4n9.tif,3,3,4,9,Un solo hilo en la tela en la mitad inferior de la imagen.,7
2208,2208,DATASET/A1/c3/r3/images/e4/c3r3e4n10.tif,3,3,4,10,Un solo hilo en la tela en la mitad inferior de la imagen.,7
2209,2209,DATASET/A1/c3/r3/images/e4/c3r3e4n11.tif,3,3,4,11,Un solo hilo en la tela a lo largo de la imagen.,7
2210,2210,DATASET/A1/c3/r3/images/e4/c3r3e4n12.tif,3,3,4,12,Un solo hilo en la tela a lo largo de la imagen.,7
2211,2211,DATASET/A1/c3/r3/images/e4/c3r3e4n13.tif,3,3,4,13,Dos hilos en la tela en la mitad superior de la imagen.,7
2212,2212,DATASET/A1/c3/r3/images/e4/c3r3e4n14.tif,3,3,4,14,Un solo hilo en la tela en la mitad superior de la imagen.,7
