,image_path,Taca oli,Carrera,Agujero,Hilo fino horizontal2,Tensión horizontal,Barrado,Borrissol,Hilo fino horizontal,Punto escapado
5831,53f1e864-frame0-00-21.97.jpg,0,0,0,0,0,0,0,0,0
5833,49a030bd-frame0-00-37.36.jpg,0,0,0,0,0,0,0,0,0
5837,8ab4fcbb-frame0-00-04.67.jpg,0,0,0,0,0,0,0,0,0
5838,71900f69-frame0-00-15.95.jpg,0,0,0,0,0,0,0,1,0
5840,250f3f7c-frame0-00-15.69.jpg,0,0,0,0,0,0,0,0,0
5841,62e2f343-frame0-00-17.19.jpg,0,0,0,0,0,0,0,0,0
5844,7dc9c905-frame0-00-17.54.jpg,0,0,0,0,0,0,0,0,0
5846,0e87dde0-frame0-00-29.67.jpg,0,0,0,0,0,0,0,0,0
5850,5f9f9efd-frame0-00-16.51.jpg,0,0,0,0,0,0,0,0,0
5853,34107595-frame0-00-24.62.jpg,0,1,0,1,0,0,0,0,0
5856,36053df5-frame0-00-15.63.jpg,0,0,0,1,0,0,0,0,0
5857,25823d19-frame0-00-28.53.jpg,0,0,0,1,0,0,0,0,0
5858,2ffa6823-frame0-00-13.14.jpg,0,0,0,0,0,0,0,0,0
5859,2c0af1f5-frame0-00-18.56.jpg,0,0,0,0,0,0,0,0,0
5861,2b284685-frame0-00-31.31.jpg,0,0,0,0,0,0,0,0,0
5862,6c00fab6-frame0-00-21.36.jpg,0,0,0,0,0,0,0,0,0
5865,25011db4-frame0-00-33.89.jpg,0,0,0,0,0,0,0,0,0
5866,7d0011d8-frame0-00-21.93.jpg,0,0,0,0,0,0,0,1,1
5868,5e168ddc-frame0-00-10.09.jpg,0,0,0,0,0,0,0,0,0
5869,77b0c66c-frame0-00-18.86.jpg,0,0,0,0,0,0,0,1,0
5872,66d5b1e0-frame0-00-11.55.jpg,0,0,0,1,0,0,0,0,0
5873,51ff7f4d-frame0-00-29.44.jpg,0,0,0,0,0,0,0,0,0
5874,8b32ceb7-frame0-00-00.98.jpg,0,0,0,0,0,0,0,0,0
5875,776c4e91-frame0-00-02.31.jpg,0,0,0,0,0,0,0,1,0
5876,600167a0-frame0-00-05.28.jpg,0,0,0,0,0,0,0,0,0
5879,5abfcea2-frame0-00-13.66.jpg,0,0,0,0,0,0,0,0,0
5880,12e9166d-frame0-00-21.64.jpg,0,0,0,0,0,0,0,1,1
5882,66b38dee-frame0-00-18.49.jpg,0,0,0,0,0,0,0,0,0
5885,50a240dc-frame0-00-15.83.jpg,0,0,0,1,0,0,0,0,0
5886,106f7831-frame0-00-01.15.jpg,0,0,0,0,0,0,0,1,0
5888,799fc1bf-frame0-00-16.98.jpg,0,0,0,0,0,0,0,0,0
5889,5f7d3d09-frame0-00-01.85.jpg,0,0,0,0,0,0,0,0,0
5890,5cf77bb7-frame0-00-18.34.jpg,0,0,0,0,0,0,0,1,0
5894,72f2403f-frame0-00-08.80.jpg,0,0,0,0,0,0,0,0,0
5896,577f0c2f-frame0-00-10.66.jpg,0,0,0,0,0,0,0,0,0
5897,142e77f6-frame0-00-08.95.jpg,0,0,0,0,0,0,0,1,0
5898,2e97f7fe-frame0-00-07.46.jpg,0,0,0,0,0,0,0,0,0
5899,01a28aac-frame0-00-00.06.jpg,0,0,0,0,0,0,0,0,0
5900,805dabc3-frame0-00-01.69.jpg,0,0,0,0,0,0,0,1,0
5901,293040a9-frame0-00-12.92.jpg,0,0,1,0,0,0,0,0,0
5902,2231192e-frame0-00-18.62.jpg,0,0,0,0,0,0,0,0,0
5903,247b96cc-frame0-00-03.34.jpg,0,0,0,0,0,0,0,1,0
5905,791fd91d-frame0-00-07.61.jpg,0,0,0,0,0,0,0,1,0
5906,799a1633-frame0-00-14.06.jpg,0,0,0,1,0,0,0,0,0
5909,027e6f5c-frame0-00-17.19.jpg,0,0,0,0,0,0,0,1,0
5914,571e1b49-frame0-00-00.34.jpg,0,0,0,0,0,0,0,1,0
5918,5e7f4361-frame0-00-23.65.jpg,0,0,0,0,0,0,1,0,0
5920,7d7dbd89-frame0-00-33.66.jpg,0,0,0,0,0,0,0,0,0
5922,7d7d836d-frame0-00-27.58.jpg,0,0,0,1,0,0,0,0,0
5923,899ec32d-frame0-00-05.79.jpg,0,0,0,0,0,0,0,0,0
5926,69af4f07-frame0-00-01.58.jpg,0,0,0,0,0,0,0,0,0
5927,3b4e82a4-frame0-00-19.86.jpg,0,0,0,0,0,0,0,0,0
5929,873e765f-frame0-00-05.45.jpg,0,0,0,0,0,0,0,0,0
5931,32d80b0a-frame0-00-01.34.jpg,0,0,0,0,0,0,0,1,0
5934,2c27f043-frame0-00-23.31.jpg,0,0,0,0,0,0,0,0,0
5936,830c6736-frame0-00-13.89.jpg,0,0,0,0,0,0,0,1,0
5937,0e1f4cb9-frame0-00-22.94.jpg,0,0,0,1,0,0,0,0,0
5938,2ea2b62a-frame0-00-11.91.jpg,0,0,0,0,0,0,0,0,0
5940,7feca354-frame0-00-02.72.jpg,0,0,0,0,0,0,0,1,0
5941,76026a96-frame0-00-07.80.jpg,0,0,0,0,0,0,0,0,0
5943,72ef29a0-frame0-00-18.44.jpg,0,0,0,0,0,0,0,0,0
5946,63a897f7-frame0-00-11.63.jpg,0,0,0,0,0,0,0,0,0
5948,0245bdc3-frame0-00-04.65.jpg,0,0,0,0,0,0,0,1,0
5951,4554ccde-frame0-00-18.15.jpg,0,0,0,0,0,0,0,0,0
5953,525a6870-frame0-00-36.59.jpg,0,0,0,0,0,0,1,0,0
5956,2a12d9ad-frame0-00-13.22.jpg,0,0,0,0,0,0,0,0,0
5957,0bed7d8f-frame0-00-08.48.jpg,0,0,0,0,0,0,0,1,0
5958,269f2ab9-frame0-00-07.91.jpg,0,0,0,0,0,0,0,1,0
5959,2386761d-frame0-00-29.27.jpg,0,0,0,1,0,0,0,0,0
5961,4c0c671d-frame0-00-03.28.jpg,0,0,0,0,0,0,0,1,0
5963,287cdb53-frame0-00-15.27.jpg,0,0,0,0,0,0,1,0,0
5964,38294d7a-frame0-00-17.35.jpg,0,0,0,0,0,0,0,1,0
5967,41a050a7-frame0-00-18.18.jpg,0,0,0,0,0,0,0,0,0
5971,5292f728-frame0-00-22.46.jpg,0,0,0,0,0,0,0,0,0
5973,688f27ba-frame0-00-17.28.jpg,0,0,0,0,0,0,0,1,0
5974,2575a2fe-frame0-00-22.55.jpg,0,0,0,0,0,0,0,0,0
5975,19bda6b3-frame0-00-31.88.jpg,1,0,0,0,0,0,0,0,0
5977,5f0d7d8e-frame0-00-02.93.jpg,0,0,0,0,0,0,0,0,0
5978,257056ca-frame0-00-11.09.jpg,0,0,0,0,0,0,0,1,0
5981,02443c81-frame0-00-08.58.jpg,0,0,0,0,0,0,0,1,0
5983,88ddc5d8-frame0-00-25.45.jpg,0,0,0,0,0,0,0,0,0
5984,66696e24-frame0-00-22.20.jpg,0,0,0,0,0,0,0,0,0
5985,5c2c83a3-frame0-00-06.27.jpg,0,0,0,0,0,0,0,1,0
5990,423a3343-frame0-00-09.42.jpg,0,0,0,0,0,0,0,0,0
5991,3b4c9b8f-frame0-00-29.82.jpg,0,0,0,0,0,0,0,0,0
5992,42f0b93c-frame0-00-34.80.jpg,0,0,0,0,0,0,0,0,0
5994,251dd407-frame0-00-38.52.jpg,0,0,0,0,0,0,0,0,0
5996,7b674303-frame0-00-39.76.jpg,0,0,0,0,0,0,0,0,0
5998,7ca75a59-frame0-00-03.62.jpg,0,0,0,0,0,0,0,0,0
6002,6fc36a26-frame0-00-20.26.jpg,0,0,0,1,0,0,0,0,0
6003,2b407940-frame0-00-19.26.jpg,0,0,0,0,0,0,0,0,0
6004,58a0f44e-frame0-00-31.81.jpg,1,0,0,0,0,0,0,0,0
6005,717d1f12-frame0-00-41.35.jpg,0,0,0,0,0,0,0,0,0
6010,2a2efb26-frame0-00-14.84.jpg,0,0,0,0,0,0,0,0,0
6013,51ba2573-frame0-00-09.75.jpg,0,0,0,0,0,0,0,0,0
6014,7babc5d1-frame0-00-17.15.jpg,0,0,0,0,0,0,0,1,0
6015,7cec37f8-frame0-00-38.74.jpg,0,0,0,0,0,0,0,0,0
6016,6d98302b-frame0-00-03.14.jpg,0,0,0,0,0,0,0,0,0
6017,712fb7e6-frame0-00-23.22.jpg,0,0,0,0,0,0,0,0,0
6018,1d308040-frame0-00-03.45.jpg,0,0,0,0,0,0,0,0,0
6019,4554be8b-frame0-00-05.84.jpg,0,0,0,0,0,0,0,1,0
6020,26e6aa34-frame0-00-01.74.jpg,0,0,0,0,0,0,0,0,0
6026,79f7f195-frame0-00-23.27.jpg,0,0,0,0,0,0,0,0,0
6028,379052d0-frame0-00-10.33.jpg,0,0,0,0,0,0,0,0,0
6029,57277e22-frame0-00-03.48.jpg,0,0,0,1,0,0,0,0,0
6030,63ac90d7-frame0-00-40.19.jpg,0,0,0,0,0,0,0,0,0
6031,8db07099-frame0-00-21.79.jpg,0,0,0,0,0,0,0,0,0
6032,777526a2-frame0-00-08.55.jpg,0,0,0,1,0,0,0,0,0
6034,20945d54-frame0-00-08.54.jpg,0,0,0,0,0,0,0,1,0
6036,71be9aaf-frame0-00-23.35.jpg,0,0,0,0,0,0,0,0,0
6039,4fae1fdc-frame0-00-14.44.jpg,0,0,0,0,0,0,0,0,0
6043,5a38a2b5-frame0-00-08.68.jpg,0,0,0,0,0,0,0,1,0
6044,863543f8-frame0-00-11.46.jpg,0,0,0,0,0,0,0,0,0
6046,30c476c3-frame0-00-00.82.jpg,0,0,0,0,0,0,0,0,0
6047,4ad7ecd9-frame0-00-16.28.jpg,0,0,0,0,0,0,0,0,0
6050,4d50709a-frame0-00-06.43.jpg,0,0,0,0,0,0,0,0,0
6051,0ecf0eb3-frame0-00-19.94.jpg,0,0,0,0,0,0,1,0,0
6052,83114252-frame0-00-07.58.jpg,0,0,0,1,0,0,0,0,0
6056,14306683-frame0-00-06.85.jpg,0,0,0,0,0,0,0,1,0
6062,51704f60-frame0-00-02.29.jpg,0,0,0,0,0,0,0,0,0
6066,782d7093-frame0-00-12.13.jpg,0,0,0,1,0,0,0,0,0
6068,17b9747b-frame0-00-10.41.jpg,0,1,0,1,0,0,0,0,0
6071,3326f0b9-frame0-00-11.73.jpg,0,0,0,1,0,0,0,0,0
6072,5d883981-frame0-00-19.00.jpg,0,0,0,0,0,0,0,0,0
6075,393e8e6e-frame0-00-13.85.jpg,0,0,0,0,0,0,0,1,0
6078,8b61fd6e-frame0-00-02.14.jpg,0,0,0,0,0,0,0,0,0
6081,18140953-frame0-00-28.12.jpg,0,0,0,0,0,0,0,0,0
6082,27387e34-frame0-00-05.05.jpg,0,0,0,0,0,0,0,1,0
6084,82b72c08-frame0-00-11.38.jpg,0,0,0,1,0,0,0,0,0
6085,2593dd8b-frame0-00-27.89.jpg,0,0,0,0,0,0,0,0,0
6086,6477d187-frame0-00-14.60.jpg,0,0,0,0,0,0,0,1,1
6087,2b251158-frame0-00-07.57.jpg,0,0,0,0,0,0,0,0,0
6088,35e01d2b-frame0-00-06.73.jpg,0,0,0,0,0,0,1,1,0
6093,02adfdc1-frame0-00-00.59.jpg,0,0,0,0,0,0,0,1,0
6094,30e896ee-frame0-00-05.06.jpg,0,0,0,0,0,0,0,0,0
6095,7e618d52-frame0-00-23.53.jpg,0,0,0,0,0,0,0,1,0
6099,75c34dbc-frame0-00-08.82.jpg,0,0,0,0,0,0,0,0,0
6101,2ae61102-frame0-00-04.37.jpg,0,0,0,1,0,0,0,0,0
6104,445c7a73-frame0-00-10.35.jpg,0,0,0,0,0,0,0,1,0
6107,0a316573-frame0-00-24.69.jpg,0,0,0,0,0,0,0,0,0
6108,1b756520-frame0-00-06.54.jpg,0,0,0,0,0,0,0,0,0
6109,801713d5-frame0-00-09.92.jpg,0,0,0,1,0,0,0,0,0
6110,5ad5038e-frame0-00-19.71.jpg,0,0,0,0,0,0,0,0,0
6111,69cdbf5e-frame0-00-00.71.jpg,0,0,0,0,0,0,0,0,0
6112,5dea7cdf-frame0-00-06.68.jpg,0,0,0,0,0,0,0,0,0
6114,66da0abd-frame0-00-08.75.jpg,0,0,0,0,0,0,0,0,0
6116,02134d47-frame0-00-40.34.jpg,0,0,0,0,0,0,0,0,0
6117,30449bac-frame0-00-39.24.jpg,0,0,0,0,0,0,0,0,0
6119,000d31aa-frame0-00-05.04.jpg,0,0,0,0,0,0,0,1,0
6121,2041e323-frame0-00-19.62.jpg,0,0,0,0,0,0,0,0,0
6122,255e8291-frame0-00-19.93.jpg,0,0,0,0,0,0,0,0,0
6126,438a34fe-frame0-00-24.62.jpg,0,0,0,0,0,0,0,0,0
6128,6b53e1ba-frame0-00-16.63.jpg,0,0,0,0,0,0,0,0,0
6131,04559237-frame0-00-17.62.jpg,0,1,0,1,0,0,0,0,0
6132,53d30be2-frame0-00-18.72.jpg,0,0,0,1,0,0,0,0,0
6133,031ba81f-frame0-00-07.98.jpg,0,0,0,0,0,0,0,1,0
6134,82eb0bec-frame0-00-29.09.jpg,0,0,0,0,0,0,0,0,0
6135,6e797dc1-frame0-00-03.36.jpg,0,0,0,0,0,0,0,1,0
6136,28ad57b9-frame0-00-22.32.jpg,0,0,0,0,0,0,0,0,0
6138,3b992245-frame0-00-16.18.jpg,0,0,0,0,0,0,0,0,0
6143,37b78422-frame0-00-17.42.jpg,0,0,0,0,0,0,0,0,0
6144,2df9fad6-frame0-00-15.14.jpg,0,0,0,0,0,0,0,1,0
6145,520f5dcb-frame0-00-17.60.jpg,0,1,0,1,0,0,0,0,0
6151,1b9c600d-frame0-00-01.72.jpg,0,0,0,0,0,0,0,0,0
6154,16ef2c6e-frame0-00-40.57.jpg,0,0,0,0,0,0,0,0,0
6155,2d8fdab2-frame0-00-00.23.jpg,0,0,0,0,0,0,0,1,0
6157,8071b63b-frame0-00-17.34.jpg,0,0,0,0,0,0,0,0,0
6163,3b7a1623-frame0-00-11.13.jpg,0,0,0,0,0,0,0,1,0
6164,75d6e6bd-frame0-00-22.64.jpg,0,0,0,0,0,0,0,0,0
6169,065acb1b-frame0-00-23.95.jpg,0,0,0,1,0,0,0,0,0
6172,30479be2-frame0-00-04.23.jpg,0,0,0,1,0,0,0,0,0
6174,122a02e9-frame0-00-15.95.jpg,0,0,0,0,0,0,0,1,0
6175,8c85c8b1-frame0-00-28.88.jpg,0,0,0,0,0,0,0,0,0
6176,0d49c485-frame0-00-32.12.jpg,0,0,0,0,0,0,0,0,0
6177,7577ebe6-frame0-00-08.42.jpg,0,0,0,0,0,0,0,1,0
6178,6a399e06-frame0-00-22.38.jpg,0,0,0,0,0,0,0,0,0
6179,359691df-frame0-00-16.00.jpg,0,0,0,0,0,0,0,0,0
6181,6106f190-frame0-00-08.87.jpg,0,0,0,0,0,0,0,1,0
6182,12442954-frame0-00-03.14.jpg,0,0,0,0,0,0,0,1,0
6184,4f3bd2c6-frame0-00-01.99.jpg,0,0,0,0,0,0,0,0,0
6187,2fdc1de0-frame0-00-18.77.jpg,0,0,0,0,0,0,0,1,0
6189,5ae68cc5-frame0-00-14.80.jpg,0,0,0,0,0,0,0,0,0
6190,2770d3be-frame0-00-05.67.jpg,0,0,0,0,0,0,0,1,0
6195,2fe5cd46-frame0-00-15.70.jpg,0,0,0,0,0,0,0,0,0
6196,80ab67fc-frame0-00-25.60.jpg,0,0,0,0,0,0,0,0,0
6198,666cfa48-frame0-00-24.67.jpg,0,0,0,1,0,0,0,0,0
6199,2261cf37-frame0-00-01.45.jpg,0,0,0,0,0,0,0,0,0
6202,7db094bf-frame0-00-12.55.jpg,0,0,0,0,0,0,0,1,0
6203,8a77e745-frame0-00-17.00.jpg,0,0,0,0,0,0,0,0,0
6204,0f84d211-frame0-00-41.85.jpg,0,0,0,0,0,0,0,0,0
6205,63070061-frame0-00-17.49.jpg,0,0,0,0,0,0,0,0,0
6206,5d60c3f4-frame0-00-33.31.jpg,0,0,0,0,0,0,0,0,0
6207,13d538d3-frame0-00-21.48.jpg,0,0,0,0,0,0,0,0,0
6211,71c1af69-frame0-00-00.99.jpg,0,0,0,0,0,0,0,1,0
6212,1245ed97-frame0-00-10.79.jpg,0,0,0,1,0,0,0,0,0
6213,0baa5e11-frame0-00-16.17.jpg,0,0,0,0,0,0,0,1,0
6214,8787ad04-frame0-00-20.15.jpg,0,0,0,0,0,0,0,0,0
6215,0fc7a68c-frame0-00-09.99.jpg,0,0,0,1,0,0,0,0,0
6216,5c751e96-frame0-00-24.72.jpg,0,0,0,0,0,0,0,0,0
6220,108f9eb5-frame0-00-04.20.jpg,0,0,0,0,0,0,0,1,0
6227,846a3e9e-frame0-00-10.22.jpg,0,0,0,0,0,0,0,0,0
6230,537a1fc7-frame0-00-11.56.jpg,0,0,0,0,0,0,0,1,0
6233,48c4fde7-frame0-00-00.75.jpg,0,0,0,0,0,0,0,1,0
6237,89434d3a-frame0-00-10.55.jpg,0,0,0,0,0,0,0,1,0
6245,1c6888c2-frame0-00-36.53.jpg,0,0,0,0,0,0,1,0,0
6247,096b54c5-frame0-00-24.60.jpg,0,0,0,0,0,0,0,0,0
6249,011c5893-frame0-00-03.74.jpg,0,0,0,0,0,0,0,1,0
6251,122d0f60-frame0-00-12.72.jpg,0,0,0,0,0,0,0,1,0
6252,23e92b32-frame0-00-26.09.jpg,0,0,0,0,0,0,0,0,0
6253,1596cfde-frame0-00-05.89.jpg,0,0,1,0,0,0,0,1,0
6256,73dc3b1c-frame0-00-03.51.jpg,0,0,0,0,0,0,0,1,0
6257,42f929f2-frame0-00-00.02.jpg,0,0,0,0,0,0,0,0,0
6258,61da0cfc-frame0-00-03.91.jpg,0,0,0,0,0,0,0,0,0
6259,884a28e9-frame0-00-03.30.jpg,0,0,0,0,0,0,0,1,0
6260,8786fd31-frame0-00-29.92.jpg,0,0,0,0,0,0,0,0,0
6261,1d7d5540-frame0-00-05.89.jpg,0,0,0,0,0,0,0,0,0
6264,8dfa5568-frame0-00-03.22.jpg,0,0,0,0,0,0,0,1,0
6271,45b0c5fc-frame0-00-30.31.jpg,0,0,0,0,0,0,0,0,0
6276,4655039d-frame0-00-01.67.jpg,0,0,0,0,0,0,0,0,0
6279,30304f8b-frame0-00-03.85.jpg,0,0,0,0,0,0,0,1,0
6280,4c484803-frame0-00-13.82.jpg,0,0,0,0,0,0,0,1,0
6281,5bf0e619-frame0-00-06.29.jpg,0,0,1,0,0,0,0,0,0
6284,26424d98-frame0-00-02.99.jpg,0,0,0,0,0,0,0,0,0
6285,7e4222f0-frame0-00-18.63.jpg,0,0,0,1,0,0,0,0,0
6290,56476634-frame0-00-26.44.jpg,0,0,0,0,0,0,0,0,0
6293,53715e2b-frame0-00-09.31.jpg,0,0,0,0,0,0,0,0,0
6294,5715e24d-frame0-00-14.63.jpg,0,0,0,0,0,0,0,1,1
6295,231ecc8f-frame0-00-10.29.jpg,0,0,0,0,0,0,0,0,0
6296,13a76ad8-frame0-00-15.68.jpg,0,0,0,0,0,0,0,1,0
6297,83b8c4af-frame0-00-16.18.jpg,0,0,0,0,0,0,0,0,0
6299,0e7f6aec-frame0-00-15.01.jpg,0,0,0,0,0,0,0,1,0
6302,5b5d6ec1-frame0-00-00.65.jpg,0,0,0,0,0,0,0,0,0
6304,52aa6c3d-frame0-00-24.42.jpg,0,0,0,0,0,0,0,0,0
6306,8386bf42-frame0-00-03.17.jpg,0,0,0,0,0,0,0,1,0
6307,7a8236f7-frame0-00-13.51.jpg,0,0,0,0,0,0,0,1,0
6310,21d7f271-frame0-00-20.40.jpg,0,0,0,0,0,0,0,0,0
6311,0fa36527-frame0-00-02.65.jpg,0,0,0,0,0,0,0,1,0
6312,2207795e-frame0-00-30.43.jpg,0,0,0,0,0,0,0,0,0
6314,054a488e-frame0-00-13.79.jpg,0,0,0,0,0,0,0,0,0
6316,4d1cd3a9-frame0-00-06.17.jpg,0,0,0,0,0,0,0,0,0
6317,54283848-frame0-00-24.95.jpg,0,0,0,1,0,0,0,0,0
6318,2c2fbeea-frame0-00-25.56.jpg,0,0,0,1,0,0,0,0,0
6319,2dfd262a-frame0-00-06.43.jpg,0,0,0,0,0,0,0,0,0
6320,1009e93c-frame0-00-11.12.jpg,0,0,0,0,0,0,0,0,0
6321,50a5b3b8-frame0-00-09.21.jpg,0,0,0,0,0,0,0,1,0
6322,0b82850d-frame0-00-15.11.jpg,0,0,0,0,0,0,0,0,0
6323,70522ff9-frame0-00-04.07.jpg,0,0,0,0,0,0,0,1,0
6325,28a0f0cc-frame0-00-08.29.jpg,0,0,0,0,0,0,0,1,0
6327,3e2f4618-frame0-00-23.04.jpg,0,0,0,0,0,0,0,0,0
6328,8bd3186a-frame0-00-11.26.jpg,0,0,0,0,0,0,0,0,0
6329,111b90e2-frame0-00-18.89.jpg,0,0,0,0,0,0,0,0,0
6333,07da052a-frame0-00-10.51.jpg,0,0,0,0,0,0,0,0,0
6334,30705d7b-frame0-00-02.22.jpg,0,0,0,0,0,0,0,1,0
6335,570ca26a-frame0-00-08.53.jpg,0,0,0,0,0,0,0,1,0
6336,1414066e-frame0-00-12.65.jpg,0,0,0,0,0,0,0,0,0
6337,8aed423c-frame0-00-26.72.jpg,0,0,0,0,0,0,0,0,0
6338,6d0eb5cd-frame0-00-03.50.jpg,0,0,0,0,0,0,0,1,0
6339,0f7fd8f8-frame0-00-09.48.jpg,0,0,0,0,0,0,0,0,0
6341,44865708-frame0-00-22.98.jpg,0,0,0,1,0,0,0,0,0
6344,866c4935-frame0-00-22.46.jpg,0,0,0,0,0,0,0,0,0
6345,0b097fc4-frame0-00-38.57.jpg,0,0,0,0,0,0,0,0,0
6347,137bb1d8-frame0-00-12.15.jpg,0,0,0,0,0,0,0,1,0
6348,117c6442-frame0-00-13.45.jpg,0,1,0,0,0,0,0,0,0
6349,19ec2b8f-frame0-00-05.63.jpg,0,0,0,0,0,0,0,0,0
6350,093fe32f-frame0-00-09.27.jpg,0,0,0,0,0,0,0,1,0
6351,7b261156-frame0-00-24.40.jpg,0,0,0,0,0,0,0,0,0
6353,7e39b972-frame0-00-15.77.jpg,0,0,0,0,0,0,0,1,0
6354,3005b047-frame0-00-15.47.jpg,0,0,0,0,0,0,0,0,0
6360,0f86e0a4-frame0-00-05.40.jpg,0,0,0,0,0,0,0,1,0
6361,4918c76e-frame0-00-08.50.jpg,0,0,0,1,0,0,0,0,0
6362,5e2051cb-frame0-00-05.09.jpg,0,0,0,0,0,0,0,0,0
6366,0c00db37-frame0-00-15.26.jpg,0,0,0,0,0,0,0,1,0
6367,815b6cf5-frame0-00-19.43.jpg,0,0,0,0,0,0,0,0,0
6370,19f53145-frame0-00-25.70.jpg,0,0,0,1,0,0,0,0,0
6371,56b15fb4-frame0-00-17.52.jpg,0,0,0,0,0,0,0,0,0
6372,1350daa4-frame0-00-03.90.jpg,0,0,0,0,0,0,0,0,0
6373,6d134998-frame0-00-10.13.jpg,0,0,0,0,0,0,0,1,0
6380,32e333ec-frame0-00-19.57.jpg,0,0,0,0,0,0,0,1,0
6381,742f17da-frame0-00-20.90.jpg,0,0,0,0,0,0,0,0,0
6382,84e5511f-frame0-00-17.26.jpg,0,0,0,0,0,0,0,0,0
6383,266579ed-frame0-00-22.28.jpg,0,0,0,0,0,0,0,0,0
6384,0e6388ca-frame0-00-25.96.jpg,0,0,0,1,0,0,0,0,0
6386,4badcf8a-frame0-00-12.14.jpg,0,0,0,0,0,0,0,0,0
6390,6508130d-frame0-00-21.03.jpg,0,0,0,1,0,0,0,0,0
6393,08414a93-frame0-00-32.15.jpg,0,0,0,0,0,0,0,0,0
6394,61cfd415-frame0-00-09.92.jpg,0,0,0,0,0,0,0,1,0
6396,14336ea4-frame0-00-06.05.jpg,0,0,1,0,0,0,0,0,0
6398,0a418a9a-frame0-00-12.86.jpg,0,0,0,0,0,0,0,1,0
6399,253603a1-frame0-00-03.75.jpg,0,0,0,0,0,0,0,1,0
6400,385e671b-frame0-00-21.50.jpg,0,0,0,0,0,0,0,1,0
6402,684430ef-frame0-00-00.92.jpg,0,0,0,0,0,0,0,0,0
6403,49419356-frame0-00-08.96.jpg,0,0,0,1,0,0,0,0,0
6405,4034743d-frame0-00-01.26.jpg,0,0,0,0,0,0,0,0,0
6408,204f16db-frame0-00-15.48.jpg,0,0,0,1,0,0,0,0,0
6411,5ebe08be-frame0-00-14.71.jpg,0,0,0,0,0,0,0,1,0
6414,55f6df65-frame0-00-03.00.jpg,0,0,0,0,0,0,0,1,0
6416,5b3ab843-frame0-00-07.11.jpg,0,0,0,0,0,0,0,0,1
6418,3d986363-frame0-00-15.38.jpg,0,0,0,0,0,0,0,0,0
6421,8a2ce961-frame0-00-18.90.jpg,0,0,0,0,0,0,0,0,0
6423,58c4d423-frame0-00-29.41.jpg,0,0,0,0,0,0,0,0,0
6424,386c98d1-frame0-00-10.43.jpg,0,0,0,0,0,0,0,1,0
6425,449c8eb0-frame0-00-00.91.jpg,0,0,0,0,0,0,0,1,0
6427,8d54e49d-frame0-00-29.78.jpg,0,0,0,1,0,0,0,0,0
6428,5ed8312f-frame0-00-07.13.jpg,0,0,0,0,0,0,0,1,0
6432,76e50f1d-frame0-00-39.06.jpg,0,0,0,0,0,0,0,0,0
6434,78e870b3-frame0-00-20.14.jpg,0,0,0,0,0,0,0,0,0
6438,5fde2039-frame0-00-03.19.jpg,0,0,0,0,0,0,0,1,0
6439,89ee2119-frame0-00-18.06.jpg,0,0,0,0,0,0,0,1,0
6441,380c5117-frame0-00-03.38.jpg,0,0,0,0,0,0,0,0,0
6444,389899b1-frame0-00-03.43.jpg,0,0,0,0,0,0,0,0,0
6445,191da809-frame0-00-03.34.jpg,0,0,0,0,0,0,0,1,0
6447,78d69417-frame0-00-11.75.jpg,0,0,0,0,0,0,0,0,0
6448,8c2b29c2-frame0-00-09.22.jpg,0,0,0,0,0,0,0,0,0
6449,1c809505-frame0-00-17.92.jpg,0,0,0,0,0,0,0,0,0
6450,44337196-frame0-00-05.42.jpg,0,0,0,0,0,0,0,0,0
6453,0550a92b-frame0-00-43.68.jpg,0,0,0,0,0,0,0,0,0
6454,5d6e94ff-frame0-00-15.26.jpg,0,0,0,0,0,0,0,0,0
6455,1d0db106-frame0-00-22.98.jpg,0,0,0,0,0,0,0,0,0
6456,495367ff-frame0-00-02.83.jpg,0,0,0,0,0,0,0,0,0
6458,0bf286fe-frame0-00-22.09.jpg,0,0,0,0,0,0,0,0,0
6459,67fe3200-frame0-00-38.32.jpg,0,0,0,0,0,0,0,0,0
6460,8b7fd382-frame0-00-40.85.jpg,0,0,0,0,0,0,0,0,0
6462,3afcf846-frame0-00-37.22.jpg,0,0,0,0,0,0,0,0,0
6463,7adf77a3-frame0-00-15.29.jpg,0,0,0,0,0,0,1,0,0
6466,53b1bdcb-frame0-00-32.69.jpg,0,0,0,0,0,0,0,0,0
6467,3014ffd5-frame0-00-13.63.jpg,0,0,0,0,0,0,0,0,0
6469,1286b3d7-frame0-00-00.00.jpg,0,0,0,0,0,0,0,0,0
6471,59d0f9dd-frame0-00-18.19.jpg,0,0,0,0,0,0,0,0,0
6472,329b2c28-frame0-00-14.82.jpg,0,0,0,0,0,0,0,0,0
6473,8edc5786-frame0-00-18.83.jpg,0,0,0,0,0,0,0,0,0
6474,7f5784a1-frame0-00-08.42.jpg,0,0,0,0,0,0,0,0,0
6475,85719c81-frame0-00-06.34.jpg,0,0,0,0,0,0,1,1,0
6477,4c5c89b5-frame0-00-25.40.jpg,0,0,0,0,0,0,0,0,0
6478,3029ee10-frame0-00-05.19.jpg,0,0,0,0,0,0,0,1,0
6480,01743b3b-frame0-00-08.04.jpg,0,0,0,0,0,0,0,1,0
6481,1cb6c945-frame0-00-07.15.jpg,0,0,0,0,0,0,0,1,0
6482,697def3a-frame0-00-31.35.jpg,0,0,0,0,0,0,0,0,0
