,paths,c,r,e,n
2020,DATASET/A1/c3/r3/images/e0/c3r3e0n22.tif,3,3,0,22
2021,DATASET/A1/c3/r3/images/e0/c3r3e0n23.tif,3,3,0,23
2022,DATASET/A1/c3/r3/images/e0/c3r3e0n24.tif,3,3,0,24
2023,DATASET/A1/c3/r3/images/e0/c3r3e0n25.tif,3,3,0,25
2024,DATASET/A1/c3/r3/images/e0/c3r3e0n26.tif,3,3,0,26
2025,DATASET/A1/c3/r3/images/e0/c3r3e0n27.tif,3,3,0,27
2026,DATASET/A1/c3/r3/images/e0/c3r3e0n28.tif,3,3,0,28
2027,DATASET/A1/c3/r3/images/e0/c3r3e0n29.tif,3,3,0,29
2028,DATASET/A1/c3/r3/images/e0/c3r3e0n30.tif,3,3,0,30
2029,DATASET/A1/c3/r3/images/e0/c3r3e0n31.tif,3,3,0,31
2030,DATASET/A1/c3/r3/images/e0/c3r3e0n32.tif,3,3,0,32
2031,DATASET/A1/c3/r3/images/e0/c3r3e0n33.tif,3,3,0,33
2032,DATASET/A1/c3/r3/images/e0/c3r3e0n34.tif,3,3,0,34
2033,DATASET/A1/c3/r3/images/e0/c3r3e0n35.tif,3,3,0,35
2034,DATASET/A1/c3/r3/images/e0/c3r3e0n36.tif,3,3,0,36
2035,DATASET/A1/c3/r3/images/e0/c3r3e0n37.tif,3,3,0,37
2036,DATASET/A1/c3/r3/images/e0/c3r3e0n38.tif,3,3,0,38
2037,DATASET/A1/c3/r3/images/e0/c3r3e0n39.tif,3,3,0,39
2038,DATASET/A1/c3/r3/images/e0/c3r3e0n40.tif,3,3,0,40
2039,DATASET/A1/c3/r3/images/e0/c3r3e0n41.tif,3,3,0,41
2040,DATASET/A1/c3/r3/images/e0/c3r3e0n42.tif,3,3,0,42
2041,DATASET/A1/c3/r3/images/e0/c3r3e0n43.tif,3,3,0,43
2042,DATASET/A1/c3/r3/images/e0/c3r3e0n44.tif,3,3,0,44
2043,DATASET/A1/c3/r3/images/e0/c3r3e0n45.tif,3,3,0,45
2044,DATASET/A1/c3/r3/images/e0/c3r3e0n46.tif,3,3,0,46
2045,DATASET/A1/c3/r3/images/e0/c3r3e0n47.tif,3,3,0,47
2046,DATASET/A1/c3/r3/images/e0/c3r3e0n48.tif,3,3,0,48
2047,DATASET/A1/c3/r3/images/e0/c3r3e0n49.tif,3,3,0,49
2048,DATASET/A1/c3/r3/images/e0/c3r3e0n50.tif,3,3,0,50
2049,DATASET/A1/c3/r3/images/e1/c3r3e1n1.tif,3,3,1,1
2050,DATASET/A1/c3/r3/images/e1/c3r3e1n2.tif,3,3,1,2
2051,DATASET/A1/c3/r3/images/e1/c3r3e1n3.tif,3,3,1,3
2052,DATASET/A1/c3/r3/images/e1/c3r3e1n4.tif,3,3,1,4
2053,DATASET/A1/c3/r3/images/e1/c3r3e1n5.tif,3,3,1,5
2054,DATASET/A1/c3/r3/images/e1/c3r3e1n6.tif,3,3,1,6
2055,DATASET/A1/c3/r3/images/e1/c3r3e1n7.tif,3,3,1,7
2056,DATASET/A1/c3/r3/images/e1/c3r3e1n8.tif,3,3,1,8
2057,DATASET/A1/c3/r3/images/e1/c3r3e1n9.tif,3,3,1,9
2058,DATASET/A1/c3/r3/images/e1/c3r3e1n10.tif,3,3,1,10
2059,DATASET/A1/c3/r3/images/e1/c3r3e1n11.tif,3,3,1,11
2060,DATASET/A1/c3/r3/images/e1/c3r3e1n12.tif,3,3,1,12
2061,DATASET/A1/c3/r3/images/e1/c3r3e1n13.tif,3,3,1,13
2062,DATASET/A1/c3/r3/images/e1/c3r3e1n14.tif,3,3,1,14
2063,DATASET/A1/c3/r3/images/e1/c3r3e1n15.tif,3,3,1,15
2064,DATASET/A1/c3/r3/images/e1/c3r3e1n16.tif,3,3,1,16
2065,DATASET/A1/c3/r3/images/e1/c3r3e1n17.tif,3,3,1,17
2066,DATASET/A1/c3/r3/images/e1/c3r3e1n18.tif,3,3,1,18
2067,DATASET/A1/c3/r3/images/e1/c3r3e1n19.tif,3,3,1,19
2068,DATASET/A1/c3/r3/images/e1/c3r3e1n20.tif,3,3,1,20
2069,DATASET/A1/c3/r3/images/e1/c3r3e1n21.tif,3,3,1,21
2070,DATASET/A1/c3/r3/images/e1/c3r3e1n22.tif,3,3,1,22
2071,DATASET/A1/c3/r3/images/e1/c3r3e1n23.tif,3,3,1,23
2072,DATASET/A1/c3/r3/images/e1/c3r3e1n24.tif,3,3,1,24
2073,DATASET/A1/c3/r3/images/e1/c3r3e1n25.tif,3,3,1,25
2074,DATASET/A1/c3/r3/images/e1/c3r3e1n26.tif,3,3,1,26
2075,DATASET/A1/c3/r3/images/e1/c3r3e1n27.tif,3,3,1,27
2076,DATASET/A1/c3/r3/images/e1/c3r3e1n28.tif,3,3,1,28
2077,DATASET/A1/c3/r3/images/e1/c3r3e1n29.tif,3,3,1,29
2078,DATASET/A1/c3/r3/images/e1/c3r3e1n30.tif,3,3,1,30
2079,DATASET/A1/c3/r3/images/e1/c3r3e1n31.tif,3,3,1,31
2080,DATASET/A1/c3/r3/images/e1/c3r3e1n32.tif,3,3,1,32
2081,DATASET/A1/c3/r3/images/e1/c3r3e1n33.tif,3,3,1,33
2082,DATASET/A1/c3/r3/images/e1/c3r3e1n34.tif,3,3,1,34
2083,DATASET/A1/c3/r3/images/e1/c3r3e1n35.tif,3,3,1,35
2084,DATASET/A1/c3/r3/images/e1/c3r3e1n36.tif,3,3,1,36
2085,DATASET/A1/c3/r3/images/e1/c3r3e1n37.tif,3,3,1,37
2086,DATASET/A1/c3/r3/images/e1/c3r3e1n38.tif,3,3,1,38
2087,DATASET/A1/c3/r3/images/e1/c3r3e1n39.tif,3,3,1,39
2088,DATASET/A1/c3/r3/images/e1/c3r3e1n40.tif,3,3,1,40
2089,DATASET/A1/c3/r3/images/e1/c3r3e1n41.tif,3,3,1,41
2090,DATASET/A1/c3/r3/images/e1/c3r3e1n42.tif,3,3,1,42
2091,DATASET/A1/c3/r3/images/e1/c3r3e1n43.tif,3,3,1,43
2092,DATASET/A1/c3/r3/images/e1/c3r3e1n44.tif,3,3,1,44
2093,DATASET/A1/c3/r3/images/e1/c3r3e1n45.tif,3,3,1,45
2094,DATASET/A1/c3/r3/images/e1/c3r3e1n46.tif,3,3,1,46
2095,DATASET/A1/c3/r3/images/e1/c3r3e1n47.tif,3,3,1,47
2096,DATASET/A1/c3/r3/images/e1/c3r3e1n48.tif,3,3,1,48
2097,DATASET/A1/c3/r3/images/e1/c3r3e1n49.tif,3,3,1,49
2098,DATASET/A1/c3/r3/images/e1/c3r3e1n50.tif,3,3,1,50
2099,DATASET/A1/c3/r3/images/e2/c3r3e2n1.tif,3,3,2,1
2100,DATASET/A1/c3/r3/images/e2/c3r3e2n2.tif,3,3,2,2
2101,DATASET/A1/c3/r3/images/e2/c3r3e2n3.tif,3,3,2,3
2102,DATASET/A1/c3/r3/images/e2/c3r3e2n4.tif,3,3,2,4
2103,DATASET/A1/c3/r3/images/e2/c3r3e2n5.tif,3,3,2,5
2104,DATASET/A1/c3/r3/images/e2/c3r3e2n6.tif,3,3,2,6
2105,DATASET/A1/c3/r3/images/e2/c3r3e2n7.tif,3,3,2,7
2106,DATASET/A1/c3/r3/images/e2/c3r3e2n8.tif,3,3,2,8
2107,DATASET/A1/c3/r3/images/e2/c3r3e2n9.tif,3,3,2,9
2108,DATASET/A1/c3/r3/images/e2/c3r3e2n10.tif,3,3,2,10
2109,DATASET/A1/c3/r3/images/e2/c3r3e2n11.tif,3,3,2,11
2110,DATASET/A1/c3/r3/images/e2/c3r3e2n12.tif,3,3,2,12
2111,DATASET/A1/c3/r3/images/e2/c3r3e2n13.tif,3,3,2,13
2112,DATASET/A1/c3/r3/images/e2/c3r3e2n14.tif,3,3,2,14
2113,DATASET/A1/c3/r3/images/e2/c3r3e2n15.tif,3,3,2,15
2114,DATASET/A1/c3/r3/images/e2/c3r3e2n16.tif,3,3,2,16
2115,DATASET/A1/c3/r3/images/e2/c3r3e2n17.tif,3,3,2,17
2116,DATASET/A1/c3/r3/images/e2/c3r3e2n18.tif,3,3,2,18
2117,DATASET/A1/c3/r3/images/e2/c3r3e2n19.tif,3,3,2,19
2118,DATASET/A1/c3/r3/images/e2/c3r3e2n20.tif,3,3,2,20
2119,DATASET/A1/c3/r3/images/e2/c3r3e2n21.tif,3,3,2,21
2120,DATASET/A1/c3/r3/images/e2/c3r3e2n22.tif,3,3,2,22
2121,DATASET/A1/c3/r3/images/e2/c3r3e2n23.tif,3,3,2,23
2122,DATASET/A1/c3/r3/images/e2/c3r3e2n24.tif,3,3,2,24
2123,DATASET/A1/c3/r3/images/e2/c3r3e2n25.tif,3,3,2,25
2124,DATASET/A1/c3/r3/images/e2/c3r3e2n26.tif,3,3,2,26
2125,DATASET/A1/c3/r3/images/e2/c3r3e2n27.tif,3,3,2,27
2126,DATASET/A1/c3/r3/images/e2/c3r3e2n28.tif,3,3,2,28
2127,DATASET/A1/c3/r3/images/e2/c3r3e2n29.tif,3,3,2,29
2128,DATASET/A1/c3/r3/images/e2/c3r3e2n30.tif,3,3,2,30
2129,DATASET/A1/c3/r3/images/e2/c3r3e2n31.tif,3,3,2,31
2130,DATASET/A1/c3/r3/images/e2/c3r3e2n32.tif,3,3,2,32
2131,DATASET/A1/c3/r3/images/e2/c3r3e2n33.tif,3,3,2,33
2132,DATASET/A1/c3/r3/images/e2/c3r3e2n34.tif,3,3,2,34
2133,DATASET/A1/c3/r3/images/e2/c3r3e2n35.tif,3,3,2,35
2134,DATASET/A1/c3/r3/images/e2/c3r3e2n36.tif,3,3,2,36
2135,DATASET/A1/c3/r3/images/e2/c3r3e2n37.tif,3,3,2,37
2136,DATASET/A1/c3/r3/images/e2/c3r3e2n38.tif,3,3,2,38
2137,DATASET/A1/c3/r3/images/e2/c3r3e2n39.tif,3,3,2,39
2138,DATASET/A1/c3/r3/images/e2/c3r3e2n40.tif,3,3,2,40
2139,DATASET/A1/c3/r3/images/e2/c3r3e2n41.tif,3,3,2,41
2140,DATASET/A1/c3/r3/images/e2/c3r3e2n42.tif,3,3,2,42
2141,DATASET/A1/c3/r3/images/e2/c3r3e2n43.tif,3,3,2,43
2142,DATASET/A1/c3/r3/images/e2/c3r3e2n44.tif,3,3,2,44
2143,DATASET/A1/c3/r3/images/e2/c3r3e2n45.tif,3,3,2,45
2144,DATASET/A1/c3/r3/images/e2/c3r3e2n46.tif,3,3,2,46
2145,DATASET/A1/c3/r3/images/e2/c3r3e2n47.tif,3,3,2,47
2146,DATASET/A1/c3/r3/images/e2/c3r3e2n48.tif,3,3,2,48
2147,DATASET/A1/c3/r3/images/e2/c3r3e2n49.tif,3,3,2,49
2148,DATASET/A1/c3/r3/images/e2/c3r3e2n50.tif,3,3,2,50
2149,DATASET/A1/c3/r3/images/e3/c3r3e3n1.tif,3,3,3,1
2150,DATASET/A1/c3/r3/images/e3/c3r3e3n2.tif,3,3,3,2
2151,DATASET/A1/c3/r3/images/e3/c3r3e3n3.tif,3,3,3,3
2152,DATASET/A1/c3/r3/images/e3/c3r3e3n4.tif,3,3,3,4
2153,DATASET/A1/c3/r3/images/e3/c3r3e3n5.tif,3,3,3,5
2154,DATASET/A1/c3/r3/images/e3/c3r3e3n6.tif,3,3,3,6
2155,DATASET/A1/c3/r3/images/e3/c3r3e3n7.tif,3,3,3,7
2156,DATASET/A1/c3/r3/images/e3/c3r3e3n8.tif,3,3,3,8
2157,DATASET/A1/c3/r3/images/e3/c3r3e3n9.tif,3,3,3,9
2158,DATASET/A1/c3/r3/images/e3/c3r3e3n10.tif,3,3,3,10
2159,DATASET/A1/c3/r3/images/e3/c3r3e3n11.tif,3,3,3,11
2160,DATASET/A1/c3/r3/images/e3/c3r3e3n12.tif,3,3,3,12
2161,DATASET/A1/c3/r3/images/e3/c3r3e3n13.tif,3,3,3,13
2162,DATASET/A1/c3/r3/images/e3/c3r3e3n14.tif,3,3,3,14
2163,DATASET/A1/c3/r3/images/e3/c3r3e3n15.tif,3,3,3,15
2164,DATASET/A1/c3/r3/images/e3/c3r3e3n16.tif,3,3,3,16
2165,DATASET/A1/c3/r3/images/e3/c3r3e3n17.tif,3,3,3,17
2166,DATASET/A1/c3/r3/images/e3/c3r3e3n18.tif,3,3,3,18
2167,DATASET/A1/c3/r3/images/e3/c3r3e3n19.tif,3,3,3,19
2168,DATASET/A1/c3/r3/images/e3/c3r3e3n20.tif,3,3,3,20
2169,DATASET/A1/c3/r3/images/e3/c3r3e3n21.tif,3,3,3,21
2170,DATASET/A1/c3/r3/images/e3/c3r3e3n22.tif,3,3,3,22
2171,DATASET/A1/c3/r3/images/e3/c3r3e3n23.tif,3,3,3,23
2172,DATASET/A1/c3/r3/images/e3/c3r3e3n24.tif,3,3,3,24
2173,DATASET/A1/c3/r3/images/e3/c3r3e3n25.tif,3,3,3,25
2174,DATASET/A1/c3/r3/images/e3/c3r3e3n26.tif,3,3,3,26
2175,DATASET/A1/c3/r3/images/e3/c3r3e3n27.tif,3,3,3,27
2176,DATASET/A1/c3/r3/images/e3/c3r3e3n28.tif,3,3,3,28
2177,DATASET/A1/c3/r3/images/e3/c3r3e3n29.tif,3,3,3,29
2178,DATASET/A1/c3/r3/images/e3/c3r3e3n30.tif,3,3,3,30
2179,DATASET/A1/c3/r3/images/e3/c3r3e3n31.tif,3,3,3,31
2180,DATASET/A1/c3/r3/images/e3/c3r3e3n32.tif,3,3,3,32
2181,DATASET/A1/c3/r3/images/e3/c3r3e3n33.tif,3,3,3,33
2182,DATASET/A1/c3/r3/images/e3/c3r3e3n34.tif,3,3,3,34
2183,DATASET/A1/c3/r3/images/e3/c3r3e3n35.tif,3,3,3,35
2184,DATASET/A1/c3/r3/images/e3/c3r3e3n36.tif,3,3,3,36
2185,DATASET/A1/c3/r3/images/e3/c3r3e3n37.tif,3,3,3,37
2186,DATASET/A1/c3/r3/images/e3/c3r3e3n38.tif,3,3,3,38
2187,DATASET/A1/c3/r3/images/e3/c3r3e3n39.tif,3,3,3,39
2188,DATASET/A1/c3/r3/images/e3/c3r3e3n40.tif,3,3,3,40
2189,DATASET/A1/c3/r3/images/e3/c3r3e3n41.tif,3,3,3,41
2190,DATASET/A1/c3/r3/images/e3/c3r3e3n42.tif,3,3,3,42
2191,DATASET/A1/c3/r3/images/e3/c3r3e3n43.tif,3,3,3,43
2192,DATASET/A1/c3/r3/images/e3/c3r3e3n44.tif,3,3,3,44
2193,DATASET/A1/c3/r3/images/e3/c3r3e3n45.tif,3,3,3,45
2194,DATASET/A1/c3/r3/images/e3/c3r3e3n46.tif,3,3,3,46
2195,DATASET/A1/c3/r3/images/e3/c3r3e3n47.tif,3,3,3,47
2196,DATASET/A1/c3/r3/images/e3/c3r3e3n48.tif,3,3,3,48
2197,DATASET/A1/c3/r3/images/e3/c3r3e3n49.tif,3,3,3,49
2198,DATASET/A1/c3/r3/images/e3/c3r3e3n50.tif,3,3,3,50
2199,DATASET/A1/c3/r3/images/e4/c3r3e4n1.tif,3,3,4,1
2200,DATASET/A1/c3/r3/images/e4/c3r3e4n2.tif,3,3,4,2
2201,DATASET/A1/c3/r3/images/e4/c3r3e4n3.tif,3,3,4,3
2202,DATASET/A1/c3/r3/images/e4/c3r3e4n4.tif,3,3,4,4
2203,DATASET/A1/c3/r3/images/e4/c3r3e4n5.tif,3,3,4,5
2204,DATASET/A1/c3/r3/images/e4/c3r3e4n6.tif,3,3,4,6
2205,DATASET/A1/c3/r3/images/e4/c3r3e4n7.tif,3,3,4,7
2206,DATASET/A1/c3/r3/images/e4/c3r3e4n8.tif,3,3,4,8
2207,DATASET/A1/c3/r3/images/e4/c3r3e4n9.tif,3,3,4,9
2208,DATASET/A1/c3/r3/images/e4/c3r3e4n10.tif,3,3,4,10
2209,DATASET/A1/c3/r3/images/e4/c3r3e4n11.tif,3,3,4,11
2210,DATASET/A1/c3/r3/images/e4/c3r3e4n12.tif,3,3,4,12
2211,DATASET/A1/c3/r3/images/e4/c3r3e4n13.tif,3,3,4,13
2212,DATASET/A1/c3/r3/images/e4/c3r3e4n14.tif,3,3,4,14
2213,DATASET/A1/c3/r3/images/e4/c3r3e4n15.tif,3,3,4,15
2214,DATASET/A1/c3/r3/images/e4/c3r3e4n16.tif,3,3,4,16
2215,DATASET/A1/c3/r3/images/e4/c3r3e4n17.tif,3,3,4,17
2216,DATASET/A1/c3/r3/images/e4/c3r3e4n18.tif,3,3,4,18
2217,DATASET/A1/c3/r3/images/e4/c3r3e4n19.tif,3,3,4,19
2218,DATASET/A1/c3/r3/images/e4/c3r3e4n20.tif,3,3,4,20
2219,DATASET/A1/c3/r3/images/e4/c3r3e4n21.tif,3,3,4,21
2220,DATASET/A1/c3/r3/images/e4/c3r3e4n22.tif,3,3,4,22
2221,DATASET/A1/c3/r3/images/e4/c3r3e4n23.tif,3,3,4,23
2222,DATASET/A1/c3/r3/images/e4/c3r3e4n24.tif,3,3,4,24
2223,DATASET/A1/c3/r3/images/e4/c3r3e4n25.tif,3,3,4,25
2224,DATASET/A1/c3/r3/images/e4/c3r3e4n26.tif,3,3,4,26
2225,DATASET/A1/c3/r3/images/e4/c3r3e4n27.tif,3,3,4,27
2226,DATASET/A1/c3/r3/images/e4/c3r3e4n28.tif,3,3,4,28
2227,DATASET/A1/c3/r3/images/e4/c3r3e4n29.tif,3,3,4,29
2228,DATASET/A1/c3/r3/images/e4/c3r3e4n30.tif,3,3,4,30
2229,DATASET/A1/c3/r3/images/e4/c3r3e4n31.tif,3,3,4,31
2230,DATASET/A1/c3/r3/images/e4/c3r3e4n32.tif,3,3,4,32
2231,DATASET/A1/c3/r3/images/e4/c3r3e4n33.tif,3,3,4,33
2232,DATASET/A1/c3/r3/images/e4/c3r3e4n34.tif,3,3,4,34
2233,DATASET/A1/c3/r3/images/e4/c3r3e4n35.tif,3,3,4,35
2234,DATASET/A1/c3/r3/images/e4/c3r3e4n36.tif,3,3,4,36
2235,DATASET/A1/c3/r3/images/e4/c3r3e4n37.tif,3,3,4,37
2236,DATASET/A1/c3/r3/images/e4/c3r3e4n38.tif,3,3,4,38
2237,DATASET/A1/c3/r3/images/e4/c3r3e4n39.tif,3,3,4,39
2238,DATASET/A1/c3/r3/images/e4/c3r3e4n40.tif,3,3,4,40
2239,DATASET/A1/c3/r3/images/e4/c3r3e4n41.tif,3,3,4,41
2240,DATASET/A1/c3/r3/images/e4/c3r3e4n42.tif,3,3,4,42
2241,DATASET/A1/c3/r3/images/e4/c3r3e4n43.tif,3,3,4,43
2242,DATASET/A1/c3/r3/images/e4/c3r3e4n44.tif,3,3,4,44
2243,DATASET/A1/c3/r3/images/e4/c3r3e4n45.tif,3,3,4,45
2244,DATASET/A1/c3/r3/images/e4/c3r3e4n46.tif,3,3,4,46
2245,DATASET/A1/c3/r3/images/e4/c3r3e4n47.tif,3,3,4,47
2246,DATASET/A1/c3/r3/images/e4/c3r3e4n48.tif,3,3,4,48
2247,DATASET/A1/c3/r3/images/e4/c3r3e4n49.tif,3,3,4,49
2248,DATASET/A1/c3/r3/images/e4/c3r3e4n50.tif,3,3,4,50
2249,DATASET/A1/c3/r3/images/e5/c3r3e5n1.tif,3,3,5,1
2250,DATASET/A1/c3/r3/images/e5/c3r3e5n2.tif,3,3,5,2
2251,DATASET/A1/c3/r3/images/e5/c3r3e5n3.tif,3,3,5,3
2252,DATASET/A1/c3/r3/images/e5/c3r3e5n4.tif,3,3,5,4
2253,DATASET/A1/c3/r3/images/e5/c3r3e5n5.tif,3,3,5,5
2254,DATASET/A1/c3/r3/images/e5/c3r3e5n6.tif,3,3,5,6
2255,DATASET/A1/c3/r3/images/e5/c3r3e5n7.tif,3,3,5,7
2256,DATASET/A1/c3/r3/images/e5/c3r3e5n8.tif,3,3,5,8
2257,DATASET/A1/c3/r3/images/e5/c3r3e5n9.tif,3,3,5,9
2258,DATASET/A1/c3/r3/images/e5/c3r3e5n10.tif,3,3,5,10
2259,DATASET/A1/c3/r3/images/e5/c3r3e5n11.tif,3,3,5,11
2260,DATASET/A1/c3/r3/images/e5/c3r3e5n12.tif,3,3,5,12
2261,DATASET/A1/c3/r3/images/e5/c3r3e5n13.tif,3,3,5,13
2262,DATASET/A1/c3/r3/images/e5/c3r3e5n14.tif,3,3,5,14
2263,DATASET/A1/c3/r3/images/e5/c3r3e5n15.tif,3,3,5,15
2264,DATASET/A1/c3/r3/images/e5/c3r3e5n16.tif,3,3,5,16
2265,DATASET/A1/c3/r3/images/e5/c3r3e5n17.tif,3,3,5,17
2266,DATASET/A1/c3/r3/images/e5/c3r3e5n18.tif,3,3,5,18
2267,DATASET/A1/c3/r3/images/e5/c3r3e5n19.tif,3,3,5,19
2268,DATASET/A1/c3/r3/images/e5/c3r3e5n20.tif,3,3,5,20
2269,DATASET/A1/c3/r3/images/e5/c3r3e5n21.tif,3,3,5,21
2270,DATASET/A1/c3/r3/images/e5/c3r3e5n22.tif,3,3,5,22
2271,DATASET/A1/c3/r3/images/e5/c3r3e5n23.tif,3,3,5,23
2272,DATASET/A1/c3/r3/images/e5/c3r3e5n24.tif,3,3,5,24
2273,DATASET/A1/c3/r3/images/e5/c3r3e5n25.tif,3,3,5,25
2274,DATASET/A1/c3/r3/images/e5/c3r3e5n26.tif,3,3,5,26
2275,DATASET/A1/c3/r3/images/e5/c3r3e5n27.tif,3,3,5,27
2276,DATASET/A1/c3/r3/images/e5/c3r3e5n28.tif,3,3,5,28
2277,DATASET/A1/c3/r3/images/e5/c3r3e5n29.tif,3,3,5,29
2278,DATASET/A1/c3/r3/images/e5/c3r3e5n30.tif,3,3,5,30
2279,DATASET/A1/c3/r3/images/e5/c3r3e5n31.tif,3,3,5,31
2280,DATASET/A1/c3/r3/images/e5/c3r3e5n32.tif,3,3,5,32
2281,DATASET/A1/c3/r3/images/e5/c3r3e5n33.tif,3,3,5,33
2282,DATASET/A1/c3/r3/images/e5/c3r3e5n34.tif,3,3,5,34
2283,DATASET/A1/c3/r3/images/e5/c3r3e5n35.tif,3,3,5,35
2284,DATASET/A1/c3/r3/images/e5/c3r3e5n36.tif,3,3,5,36
2285,DATASET/A1/c3/r3/images/e5/c3r3e5n37.tif,3,3,5,37
2286,DATASET/A1/c3/r3/images/e5/c3r3e5n38.tif,3,3,5,38
2287,DATASET/A1/c3/r3/images/e5/c3r3e5n39.tif,3,3,5,39
2288,DATASET/A1/c3/r3/images/e5/c3r3e5n40.tif,3,3,5,40
2289,DATASET/A1/c3/r3/images/e5/c3r3e5n41.tif,3,3,5,41
2290,DATASET/A1/c3/r3/images/e5/c3r3e5n42.tif,3,3,5,42
2291,DATASET/A1/c3/r3/images/e5/c3r3e5n43.tif,3,3,5,43
2292,DATASET/A1/c3/r3/images/e5/c3r3e5n44.tif,3,3,5,44
2293,DATASET/A1/c3/r3/images/e5/c3r3e5n45.tif,3,3,5,45
2294,DATASET/A1/c3/r3/images/e5/c3r3e5n46.tif,3,3,5,46
2295,DATASET/A1/c3/r3/images/e5/c3r3e5n47.tif,3,3,5,47
2296,DATASET/A1/c3/r3/images/e5/c3r3e5n48.tif,3,3,5,48
2297,DATASET/A1/c3/r3/images/e5/c3r3e5n49.tif,3,3,5,49
2298,DATASET/A1/c3/r3/images/e5/c3r3e5n50.tif,3,3,5,50
2299,DATASET/A1/c3/r3/images/e6/c3r3e6n1.tif,3,3,6,1
2300,DATASET/A1/c3/r3/images/e6/c3r3e6n2.tif,3,3,6,2
2301,DATASET/A1/c3/r3/images/e6/c3r3e6n3.tif,3,3,6,3
2302,DATASET/A1/c3/r3/images/e6/c3r3e6n4.tif,3,3,6,4
2303,DATASET/A1/c3/r3/images/e6/c3r3e6n5.tif,3,3,6,5
2304,DATASET/A1/c3/r3/images/e6/c3r3e6n6.tif,3,3,6,6
2305,DATASET/A1/c3/r3/images/e6/c3r3e6n7.tif,3,3,6,7
2306,DATASET/A1/c3/r3/images/e6/c3r3e6n8.tif,3,3,6,8
2307,DATASET/A1/c3/r3/images/e6/c3r3e6n9.tif,3,3,6,9
2308,DATASET/A1/c3/r3/images/e6/c3r3e6n10.tif,3,3,6,10
2309,DATASET/A1/c3/r3/images/e6/c3r3e6n11.tif,3,3,6,11
2310,DATASET/A1/c3/r3/images/e6/c3r3e6n12.tif,3,3,6,12
2311,DATASET/A1/c3/r3/images/e6/c3r3e6n13.tif,3,3,6,13
2312,DATASET/A1/c3/r3/images/e6/c3r3e6n14.tif,3,3,6,14
2313,DATASET/A1/c3/r3/images/e6/c3r3e6n15.tif,3,3,6,15
2314,DATASET/A1/c3/r3/images/e6/c3r3e6n16.tif,3,3,6,16
2315,DATASET/A1/c3/r3/images/e6/c3r3e6n17.tif,3,3,6,17
2316,DATASET/A1/c3/r3/images/e6/c3r3e6n18.tif,3,3,6,18
2317,DATASET/A1/c3/r3/images/e6/c3r3e6n19.tif,3,3,6,19
2318,DATASET/A1/c3/r3/images/e6/c3r3e6n20.tif,3,3,6,20
2319,DATASET/A1/c3/r3/images/e6/c3r3e6n21.tif,3,3,6,21
2320,DATASET/A1/c3/r3/images/e6/c3r3e6n22.tif,3,3,6,22
2321,DATASET/A1/c3/r3/images/e6/c3r3e6n23.tif,3,3,6,23
2322,DATASET/A1/c3/r3/images/e6/c3r3e6n24.tif,3,3,6,24
2323,DATASET/A1/c3/r3/images/e6/c3r3e6n25.tif,3,3,6,25
2324,DATASET/A1/c3/r3/images/e6/c3r3e6n26.tif,3,3,6,26
2325,DATASET/A1/c3/r3/images/e6/c3r3e6n27.tif,3,3,6,27
2326,DATASET/A1/c3/r3/images/e6/c3r3e6n28.tif,3,3,6,28
2327,DATASET/A1/c3/r3/images/e6/c3r3e6n29.tif,3,3,6,29
2328,DATASET/A1/c3/r3/images/e6/c3r3e6n30.tif,3,3,6,30
2329,DATASET/A1/c3/r3/images/e6/c3r3e6n31.tif,3,3,6,31
2330,DATASET/A1/c3/r3/images/e6/c3r3e6n32.tif,3,3,6,32
2331,DATASET/A1/c3/r3/images/e6/c3r3e6n33.tif,3,3,6,33
2332,DATASET/A1/c3/r3/images/e6/c3r3e6n34.tif,3,3,6,34
2333,DATASET/A1/c3/r3/images/e6/c3r3e6n35.tif,3,3,6,35
2334,DATASET/A1/c3/r3/images/e6/c3r3e6n36.tif,3,3,6,36
2335,DATASET/A1/c3/r3/images/e6/c3r3e6n37.tif,3,3,6,37
2336,DATASET/A1/c3/r3/images/e6/c3r3e6n38.tif,3,3,6,38
2337,DATASET/A1/c3/r3/images/e6/c3r3e6n39.tif,3,3,6,39
2338,DATASET/A1/c3/r3/images/e6/c3r3e6n40.tif,3,3,6,40
2339,DATASET/A1/c3/r3/images/e6/c3r3e6n41.tif,3,3,6,41
2340,DATASET/A1/c3/r3/images/e6/c3r3e6n42.tif,3,3,6,42
2341,DATASET/A1/c3/r3/images/e6/c3r3e6n43.tif,3,3,6,43
2342,DATASET/A1/c3/r3/images/e6/c3r3e6n44.tif,3,3,6,44
2343,DATASET/A1/c3/r3/images/e6/c3r3e6n45.tif,3,3,6,45
2344,DATASET/A1/c3/r3/images/e6/c3r3e6n46.tif,3,3,6,46
2345,DATASET/A1/c3/r3/images/e6/c3r3e6n47.tif,3,3,6,47
2346,DATASET/A1/c3/r3/images/e6/c3r3e6n48.tif,3,3,6,48
2347,DATASET/A1/c3/r3/images/e6/c3r3e6n49.tif,3,3,6,49
2348,DATASET/A1/c3/r3/images/e6/c3r3e6n50.tif,3,3,6,50
2349,DATASET/A1/c3/r3/images/e7/c3r3e7n1.tif,3,3,7,1
2350,DATASET/A1/c3/r3/images/e7/c3r3e7n2.tif,3,3,7,2
2351,DATASET/A1/c3/r3/images/e7/c3r3e7n3.tif,3,3,7,3
2352,DATASET/A1/c3/r3/images/e7/c3r3e7n4.tif,3,3,7,4
